Cat,Light,GBR,H2O,Average,Real
51.56871688,56.24816601,54.73806154,55.63123886,54.54654582,58.01
45.27683506,47.52404708,48.2438682,49.33997023,47.59618014,38.22
49.59009908,48.76453535,52.02318062,50.49234709,50.21754054,47.43
42.15548693,48.17029258,47.01575906,47.05026587,46.09795111,49.14
44.70637977,47.60911195,49.46486433,47.05026587,47.20765548,47.06
50.75506079,52.19172967,51.72545849,51.77254472,51.61119842,52.54
49.27662577,50.11125124,51.7220944,51.65379875,50.69094254,49.98
55.83541699,57.9053681,55.83462431,57.30091346,56.71908071,57.42
60.4031913,59.60297643,57.4449045,58.44424355,58.97382895,59.96
56.17694112,54.70846821,56.51169278,54.38509761,55.44554993,57.8
48.77332543,50.8603466,51.50577651,50.50455154,50.41100002,49.98
47.49007715,50.29266028,50.25503664,49.66855291,49.42658174,49.98
57.96685546,56.05533353,56.56629099,54.20523033,56.19842758,61.59
53.74824435,56.33823659,56.4627152,56.37423331,55.73085736,56.82
59.58111592,58.92129976,57.44613666,58.08329376,58.50796152,59.96
53.33780284,52.98018169,49.71664069,54.77210143,52.70168166,52.23
57.22973176,58.44900079,57.39803048,58.36599546,57.86068962,59.96
58.60833459,58.40150705,57.46824884,57.23983042,57.92948023,59.96
48.13335111,47.57965933,51.56758755,49.73365388,49.25356297,45.94
52.71386774,53.37351954,54.33389981,55.17140717,53.89817356,52.37
51.7123167,52.75541243,51.445284,52.60753314,52.13013657,52.16
55.26237504,57.41478434,55.84971406,57.14506096,56.4179836,57.42
53.19620575,52.42963113,52.38430504,54.49424329,53.1260963,52.54
52.45001606,53.23909035,51.67437827,52.70029983,52.51594613,60.92
46.27488975,45.42770618,50.2529966,45.45121175,46.85170107,44.17
45.56466976,52.15642776,47.68042641,47.80183995,48.30084097,55.14
58.37192649,53.69979792,56.57142248,54.44066231,55.7709523,61.59
56.28068353,57.96053445,56.99045043,56.51110827,56.93569417,57.04
45.02178298,47.43344657,50.08810013,51.43939771,48.49568185,45.94
55.7164128,59.20250785,57.43974059,59.27393455,57.90814895,59.96
59.11521865,58.06046351,57.43974059,58.20253257,58.20448883,59.96
57.17216789,55.55629565,57.15209399,55.91157656,56.44803352,57.8
54.95359084,57.52651203,57.44413303,55.02887126,56.23827679,59.96
58.35701717,58.29888585,57.46597986,58.03816772,58.04001265,59.96
46.34228912,46.67169938,46.98450912,45.1815356,46.29500831,47.06
53.02881768,55.51978839,54.5089162,55.95842858,54.75398771,52.37
41.70732651,45.8201743,46.56936817,49.63012011,45.93174727,34.15
50.58170388,52.18493863,52.01620877,52.51027177,51.82328076,47.43
58.00753127,55.17392963,56.05545113,55.05187476,56.0721967,52.37
57.13287023,56.14998072,57.15209399,54.64226169,56.26930166,57.8
61.41993413,59.37581703,57.44413303,57.5921025,58.95799667,59.96
52.53230065,52.30605888,51.687268,51.87110446,52.099183,52.6
53.31319945,53.71451565,54.54803886,52.98350918,53.63981578,60.65
52.79597259,51.59905667,50.9911133,50.04797146,51.3585285,49.98
52.92551138,51.79355996,51.51992208,52.15036549,52.09733973,49.98
57.59887501,55.67278562,55.83860135,56.83605273,56.48657868,57.42
54.02094928,53.69741824,51.77365824,53.76177001,53.31344894,58.01
50.93075791,49.81750062,50.54837017,51.41228458,50.67722832,45.94
51.29576743,51.27427058,51.54626642,52.58857933,51.67622094,52.6
56.10763851,53.11627653,50.64058259,53.11364067,53.24453458,61.59
56.77347293,55.1163205,55.83132236,55.96335012,55.92111648,57.42
54.69424919,52.79904678,51.15608587,47.8086729,51.61451368,57.01
52.60082599,53.06427884,52.50843409,51.72823652,52.47544386,52.54
51.83166935,53.45723726,48.60992708,52.29488275,51.54842911,52.23
52.50550904,53.23634261,55.98587611,54.17920344,53.9767328,46.04
58.04789082,58.31316439,57.44613666,56.94577277,57.68824116,59.96
54.47524538,56.34222144,56.4627152,54.38460634,55.41619709,56.82
51.29572261,45.8694323,50.52423002,49.41063688,49.27500545,45.94
58.35704043,58.12616913,57.46824884,59.02530793,58.24419158,59.96
59.39680644,57.00844407,56.38417024,57.16226735,57.48792202,56.61
45.51781565,47.63281575,48.09016566,46.99464674,47.05886095,47.06
54.55451046,52.77329123,51.64145317,48.91159013,51.97021125,57.01
58.16099125,53.36493487,55.84133128,55.55383673,55.73027353,57.42
57.32152509,57.56968779,55.83462431,56.95097127,56.91920212,57.42
60.17736614,59.88760332,57.4449045,60.50956745,59.50486035,59.96
49.42950397,50.60271825,52.31994964,51.41893633,50.94277705,47.43
45.16001452,46.75237086,50.03071488,50.10503928,48.01203488,45.94
53.63332073,56.50090631,56.46788402,56.29952789,55.72540974,56.82
58.15505809,56.63953892,55.84101881,56.03911967,56.66868387,57.42
49.32498533,53.04376865,54.22476426,53.36601831,52.48988414,69.09
45.63119119,52.71169959,46.66568948,46.3158962,47.83111911,57.01
51.38696167,53.06384681,51.60644741,52.57664521,52.15847528,52.6
55.71244775,52.79873013,51.15596656,48.60687598,52.06850511,57.01
46.2219842,51.43576781,47.71225508,46.87239469,48.06060044,55.14
49.29605661,52.13791112,50.53403301,48.564723,50.13318094,45.94
60.11239293,53.82426679,57.43522894,59.01843318,57.59758046,59.96
54.31362581,52.14639431,51.6365809,49.86847109,51.99126803,57.01
56.86480389,56.66831472,55.83132236,56.94489998,56.57733524,57.42
59.01426004,56.17357417,56.56679151,56.44553108,57.0500392,61.59
52.9275145,54.68359973,54.25003225,54.03499249,53.97403474,69.09
41.92807545,46.91068787,49.14657872,47.42648372,46.35295644,44.58
50.28175994,50.71910268,51.15097114,52.41290532,51.14118477,45.94
51.49945499,53.31563675,54.79307453,53.52516224,53.28333213,60.65
49.85826492,53.13676759,51.64226495,52.3460276,51.74583127,60.92
58.22968258,59.35708541,57.43779276,57.64199849,58.16663981,59.96
45.72488342,42.44636186,50.20965793,44.40648024,45.69684586,41.36
51.67623536,49.1926382,50.52992531,52.27873742,50.91938407,46.04
51.2985058,53.0300381,51.98234893,51.96149081,52.06809591,52.54
49.50460339,50.48844957,51.56744439,50.66976303,50.5575651,49.98
45.96554258,46.19114497,50.07448623,48.8749747,47.77653712,45.94
58.20549866,59.64412734,57.46824884,58.17502782,58.37322567,59.96
50.77170943,47.99057529,52.05777934,52.24849915,50.7671408,47.43
53.33953051,52.19869339,51.3820207,50.47305723,51.84832546,52.16
53.50401298,53.06898013,54.56807561,51.02844172,53.04237761,61.59
56.48580728,55.47087577,55.83132236,57.58696354,56.34374224,57.42
54.01828909,53.17438846,53.82027716,54.28076447,53.82342979,52.37
50.5571909,52.81293011,49.85289442,48.46985526,50.42321767,55.14
56.22891113,53.11627653,50.64058259,50.3067861,52.57313909,61.59
56.04667909,55.1163205,55.83132236,57.1464055,56.03518186,57.42
55.33656808,52.92538744,54.11930815,55.27089409,54.41303944,59.26
51.67954271,53.43891361,54.11930815,53.57599261,53.20343927,60.65
47.29068313,48.22993466,49.73018229,48.31941517,48.39255381,44.17
51.95676034,52.75998955,52.88495266,54.14127647,52.93574475,51.32
58.68509144,58.7128697,57.47184224,58.83513578,58.42623479,59.96
48.67604203,47.61095394,50.17094686,47.38214821,48.46002276,44.17
44.64091757,52.79904678,46.69934778,46.88365671,47.75574221,57.01
52.18844157,53.06427884,52.59503285,54.13827048,52.99650593,52.54
56.33484026,53.52582177,57.54008268,57.22971755,56.15761556,36.05
53.93798593,53.50996227,49.73237054,53.91763495,52.77448842,52.23
54.36318271,53.74202763,52.10160403,54.47150759,53.66958049,57.04
51.76170955,51.64314912,51.68884666,51.79013353,51.72095971,49.98
51.95817248,48.17140008,51.69524575,48.14566797,49.99262157,39.96
58.47737075,57.56359502,55.8753032,57.64764845,57.39097935,57.42
47.90451479,48.65904369,51.56846353,49.58644868,49.42961767,45.94
58.62809206,58.78033027,56.4492508,57.41488741,57.81814014,56.61
53.55546984,52.05950839,51.43196021,52.28944069,52.33409478,52.16
53.24181071,52.79096067,51.92697617,52.37262108,52.58309216,52.6
53.29230966,55.42341394,54.70850992,55.91646861,54.83517553,56.82
54.46656463,53.23358941,52.66604628,54.17626366,53.63561599,57.04
56.46970841,56.87940474,55.84971406,57.14159002,56.58510431,57.42
54.0188082,53.03692897,52.65465743,54.12090823,53.45782571,52.54
53.06887538,51.43449471,51.03001817,50.59133194,51.53118005,45.94
54.09972302,53.02943847,49.74797065,54.02162736,52.72468988,52.23
52.55471466,52.09798902,51.71868138,51.36685918,51.93456106,49.98
48.35441128,47.59006014,51.64816927,48.45040148,49.01076054,45.94
44.99923925,47.56198015,50.08223089,50.92612098,48.39239282,45.94
56.73952459,57.54311685,55.68906034,55.43035004,56.35051295,59.5
52.81017104,54.05494891,54.55064946,54.22864122,53.91110266,60.65
55.13109159,53.75998865,51.36380711,53.42950727,53.42109865,58.01
49.37970765,47.02312666,50.26556775,47.44452344,48.52823138,47.06
57.30576599,57.4702829,55.86086015,57.07261616,56.9273813,57.42
58.62371383,58.5603658,57.44655227,57.95527671,58.14647715,59.96
52.84755434,54.31641054,55.37131626,52.86644565,53.8504317,56.61
53.05417693,52.92740946,54.09537721,51.37924493,52.86405213,61.59
51.70337607,52.04365659,51.71697782,52.76634216,52.05758816,45.94
57.29876388,54.73590605,55.75140667,52.7093087,55.12384632,59.26
53.30472781,59.64689492,54.77877717,55.63423875,55.84115966,56.61
48.895826,48.51910239,50.63106254,48.88062505,49.231654,49.14
53.29657997,53.76643002,54.3150786,54.53284354,53.97773303,51.4
53.71304947,51.40828348,51.99346368,53.65808745,52.69322102,47.43
60.7906412,60.15881063,57.46521541,58.12556931,59.13505914,59.96
58.7026612,59.90230382,57.45483158,59.01410853,58.76847628,59.96
53.85428193,53.23791209,52.773244,54.32787457,53.54832815,52.54
52.64684016,52.61640926,52.58902869,52.5041888,52.58911673,52.54
58.72731797,57.70836034,57.45483158,58.08157945,57.99302234,59.96
54.0408009,51.7583898,51.50954648,50.21097519,51.87992809,49.98
56.10308026,56.65725456,55.85492727,58.02150013,56.65919055,57.42
55.04889159,52.81255789,51.16119033,50.04933807,52.26799447,57.01
50.07162294,52.94380915,51.24367226,52.59082903,51.71248335,49.98
56.78899755,57.23900856,55.35765338,55.35760746,56.18581674,51.32
43.47490095,45.65893767,46.57149857,48.61740075,46.08068448,34.15
46.36519948,48.01036342,49.7177837,50.04044289,48.53344737,44.17
57.50526211,56.92984818,55.86674453,57.77712003,57.01974371,57.42
56.27844865,57.28936242,55.83403317,57.15986047,56.64042618,57.42
46.93761756,46.9877971,48.08871513,47.25256988,47.31667492,47.06
56.1543622,57.84301081,56.35832542,56.34376257,56.67486525,60.92
59.03900942,60.01970602,57.43779276,57.53090162,58.50685245,59.96
51.06635503,48.99060192,50.63394881,49.42249994,50.02835142,49.14
49.13180334,49.84262535,50.74256772,49.74643103,49.86585686,49.98
49.45656486,51.00619988,51.59078378,50.65552404,50.67726814,49.98
54.31769344,46.17212674,52.76327307,47.82222753,50.26883019,39.96
51.16046468,53.03997591,55.16672729,57.11977201,54.12173497,46.04
58.9184136,56.27421245,57.00410564,55.86658284,57.01582863,61.59
53.84360447,55.99331951,56.50500842,53.9498369,55.07294233,56.82
53.29084499,52.26510562,52.60370123,52.6132628,52.69322866,52.54
57.30336335,55.06757589,55.11990704,54.1389017,55.40743699,69.09
57.80959127,58.26953637,57.42117958,57.73742845,57.80943392,59.96
48.89522803,47.02095213,50.19642721,48.4459569,48.63964107,44.17
51.2899122,49.1445942,51.93906344,49.66360407,50.50929348,47.43
60.42883505,58.86694519,57.45483158,56.69155691,58.36054218,59.96
53.01300953,52.05699117,52.32562521,51.34371691,52.1848357,52.54
53.44209308,52.51288279,52.77776297,53.97351824,53.17656427,52.54
55.41485936,56.44679267,56.50500842,54.24518828,55.65296218,56.82
53.1868221,53.36475277,51.08004775,52.81400809,52.61140768,46.04
41.49814753,52.83335234,46.71257116,48.21640605,47.31511927,57.01
54.74305422,55.22469219,55.62171451,55.77146095,55.34023047,58.01
52.11111001,53.3068101,55.5434043,53.45833557,53.604915,46.04
58.73820572,54.33332067,53.85694445,54.78716591,55.42890919,60.65
53.95231276,53.55331766,54.99854873,52.05336998,53.63938728,46.04
56.62799567,57.73274486,57.45483158,57.34631236,57.29047112,59.96
53.03707034,52.85064633,52.58902869,54.78440293,53.31528707,52.54
56.15805308,55.36510108,55.30811082,55.83869711,55.66749052,71.02
50.38032828,48.67288764,50.59115848,48.85363569,49.62450252,49.14
56.66181062,56.75721583,55.83462431,56.82607556,56.51993158,57.42
56.61416456,59.6810064,57.4449045,58.91082515,58.16272515,59.96
49.94728872,51.99002118,51.07994255,50.16741295,50.79616635,52.16
43.23770069,43.93490438,49.18100978,45.9196803,45.56832378,44.58
54.6325251,53.56047578,56.51169278,54.83713317,54.88545671,57.8
51.81505417,51.64028427,51.50577651,51.79568995,51.68920123,49.98
50.56571275,53.36256426,52.86856485,55.02695603,52.95594947,51.32
51.94995478,52.3370051,48.59919454,53.22945655,51.52890274,52.23
52.2565171,52.55624708,52.41040878,52.72983007,52.48825076,52.54
45.9567362,44.62103494,48.61552105,49.8987045,47.27299917,44.58
53.45614542,57.05979096,55.72058158,57.15197974,55.84712443,60.93
42.19687558,44.74457993,46.55195953,47.25971832,45.18828334,34.15
58.97661996,59.98399688,57.4449045,57.06674785,58.3680673,59.96
57.01403058,56.95566164,55.83462431,57.55138407,56.83892515,57.42
56.06067917,57.1680479,54.72743209,55.21146379,55.79190574,56.61
58.54590804,58.42638236,57.44655227,57.80872523,58.05689197,59.96
53.00868629,53.56748699,51.07405197,52.95631261,52.65163447,46.04
58.85844663,57.75009212,57.46805499,57.5085055,57.89627481,59.96
59.26681386,59.73813666,57.197814,58.20803818,58.60270067,59.96
42.79556782,41.36561962,52.12852967,47.69538787,45.99627624,41.36
57.36917339,56.37882271,57.0240319,56.55140338,56.83085785,59.26
51.16086555,49.88656272,51.66655212,49.88384928,50.64945742,47.43
51.89838231,53.9448369,51.99943313,50.11805678,51.99017728,59.26
55.73740436,55.61866158,55.86623656,56.97373345,56.04900899,56.82
51.63361747,53.08352283,51.66044305,52.70476329,52.27058666,45.94
54.2368346,53.56352376,57.5374178,59.05380199,56.09789454,36.05
56.25621002,55.2777848,54.61912948,54.41769385,55.14270454,56.82
52.15026523,52.29711875,51.96054277,52.76329839,52.29280628,47.43
57.41557496,56.00244949,55.83979374,58.77294204,57.00769006,57.42
56.28626366,56.14933883,55.83979374,57.15505985,56.35761402,57.42
52.48810798,54.27975192,55.38640002,54.66826888,54.2056322,56.61
51.80652236,53.04562544,52.59621169,54.20801608,52.91409389,52.54
55.19541937,55.36542912,55.05980195,53.13473271,54.68884579,60.92
48.73019097,51.2397897,50.92620259,50.62141844,50.37940042,52.16
50.55486978,51.11540157,51.30431192,52.61734975,51.39798325,49.98
57.13485174,56.97300862,55.85492727,57.40026111,56.84076218,57.42
49.94299311,50.57703166,51.47404266,51.66310859,50.914294,49.98
61.19156607,59.81414649,57.46004329,58.82824283,59.32349967,59.96
57.89348693,57.87174812,57.43642567,58.33308984,57.88368764,59.96
55.39607265,52.2327782,50.63541555,50.38992484,52.16354781,61.59
53.23626887,52.58636688,52.63007604,52.5083416,52.74026335,52.54
53.90909603,50.9620135,50.74373265,50.76349685,51.59458476,49.98
57.4686473,59.20091864,55.74629784,54.80500295,56.80521668,59.26
60.10557586,60.46965506,57.44116911,57.57190641,58.89707661,59.96
48.72904339,49.01750093,49.6572851,49.64997029,49.26344993,45.94
57.01308168,55.0648649,57.22250406,56.92762443,56.55701877,57.8
52.54756757,49.97153824,50.72057143,49.55003626,50.69742837,49.98
58.27516699,59.98114127,57.46004329,57.77761018,58.37349043,59.96
58.47431073,59.64571636,57.44568659,58.00818246,58.39347404,59.96
56.36184249,57.08648574,56.90864254,55.42049298,56.44436594,57.04
52.53432915,51.71227657,51.50437957,50.71652865,51.61687849,49.98
59.29850371,58.98644529,57.46004329,58.20183687,58.48670729,59.96
51.98841976,47.48955726,52.57421773,48.00442157,50.01415408,39.96
48.29107176,47.49153371,48.37668934,48.13380133,48.07327403,38.22
54.71162046,55.64899691,55.93365378,54.88106472,55.29383397,57.04
54.68245326,53.68897319,54.38102467,54.78080655,54.38331442,52.37
57.28751751,55.0648649,57.22250406,53.23437884,55.70231633,57.8
49.10210569,49.01750093,49.6572851,50.20420997,49.49527542,45.94
49.71692242,53.27364313,53.64024839,54.609898,52.81017799,51.4
56.89569123,57.48613089,55.85203833,57.80830404,57.01054112,57.42
57.07530809,57.46986272,56.02852727,56.14338313,56.6792703,56.61
57.22598228,59.97731342,55.86434709,56.14338313,57.30275648,60.92
51.7657496,51.68150311,51.6469747,52.84128748,51.98387872,52.6
57.98655164,58.2761994,57.45472159,58.53264702,58.06252991,59.96
60.28415987,57.53300543,56.34747408,57.74232544,57.9767412,56.61
60.04045434,58.81441575,57.44655227,58.69249733,58.74847992,59.96
48.02054434,47.69482449,48.05897606,47.78413289,47.88961945,47.06
55.43717361,55.83675471,56.28702304,56.53435735,56.02382718,56.82
47.65671435,47.03417738,46.99959858,47.45273246,47.28580569,47.06
52.64150245,52.24947575,52.61526554,53.29277103,52.69975369,52.54
57.55085172,53.33133173,57.85093587,56.26840882,56.25038203,51.4
53.71700057,53.15274122,52.60602839,54.89561863,53.5928472,56.61
51.68760765,51.15896552,48.60710265,53.17782344,51.15787481,52.23
50.46418144,49.92110471,51.92267678,49.68856561,50.49913214,47.43
54.23254372,54.99771701,54.75158704,53.95554928,54.48434926,51.4
40.93395028,49.50750542,46.5634006,47.11837557,46.03080797,49.14
57.69510179,57.60768005,57.46824884,58.78043248,57.88786579,59.96
51.32055409,50.95785791,50.72207138,53.65077663,51.662815,45.94
54.35738961,53.38834442,51.13934641,52.99404494,52.96978134,46.04
50.86749097,53.12217605,52.33202079,51.31556384,51.90931291,52.54
54.11947815,52.79904678,51.65102291,50.34977793,52.22983144,57.01
51.63966567,53.06427884,52.5058375,51.80963954,52.25485539,52.54
55.53193204,55.45313219,54.2865546,50.0398833,53.82787553,59.26
57.92651382,56.66196926,56.51151921,55.81132169,56.72783099,60.92
55.499494,57.70596835,57.4449045,57.1258091,56.94404399,59.96
57.51134166,56.32936078,55.83462431,57.66777131,56.83577452,57.42
50.16578376,50.5710765,51.61864819,52.31549716,51.1677514,49.98
49.13798889,50.16898838,52.35982101,51.8072717,50.8685175,47.43
45.55521219,47.58917146,50.09891648,51.23993323,48.62080834,45.94
55.28764422,55.21443199,56.51154844,54.39901792,55.35316064,57.8
53.78473249,50.95187899,50.69742779,51.13009256,51.64103296,49.98
52.01720299,50.1394591,52.35145764,50.62539102,51.28337769,47.43
57.59267284,53.36493487,55.84133128,57.0841978,55.9707842,57.42
55.14443897,52.77329123,51.64145317,49.64968577,52.30221729,57.01
52.15329491,52.15538997,52.59419929,51.7656095,52.16712342,52.54
59.02675984,56.66706857,55.84971406,57.056521,57.15001587,57.42
51.41302675,52.21527344,55.50254142,56.15358809,53.82110743,46.04
54.38380555,54.41047349,53.40719558,55.15736606,54.33971017,51.32
50.40738929,49.3574758,50.49209985,52.62958163,50.72163664,46.04
60.76855822,61.57510632,57.46805499,59.32388792,59.78390186,59.96
59.50533407,59.47964515,57.44370439,57.07529696,58.37599514,59.96
55.73412055,56.51075125,54.12147088,54.71594338,55.27057151,58.01
50.09546693,50.1982298,52.361684,50.03716568,50.6731366,47.43
52.47753451,50.72865517,52.68612122,51.56547277,51.86444592,52.54
47.05876626,47.10281228,49.72999381,48.00642705,47.97449985,34.15
56.90937202,57.35821415,55.88712456,57.46839804,56.90577719,57.42
51.06018343,51.00991081,51.83175773,50.71155194,51.15335098,47.43
50.63824756,50.87901326,49.89516186,49.6613505,50.26844329,54.55
48.86703688,49.74662219,51.53848369,48.87694848,49.75727281,49.98
59.17601379,59.68197243,57.46004329,57.75869262,58.51918053,59.96
52.04493191,53.17490106,51.82072331,51.26633975,52.07672401,52.54
56.62885257,53.52869042,57.53597026,57.08738312,56.19522409,36.05
52.63664465,51.87302149,52.26616993,51.98321976,52.18976396,52.54
59.89253387,56.72775021,56.37340667,55.43201028,57.10642526,60.92
60.57620415,59.29873389,57.43974059,58.51089183,58.95639261,59.96
58.41620762,59.03756606,57.43974059,58.27749823,58.29275312,59.96
60.5480802,58.85695911,56.44621803,57.89728909,58.43713661,56.61
51.00537581,50.42444854,52.34980393,51.21378728,51.24835389,47.43
54.80422089,55.95642754,56.02573035,54.15264759,55.23475659,56.82
54.15488547,53.02630824,49.72632943,54.75045266,52.91449395,52.23
52.47635269,51.49751846,48.6019124,53.37624713,51.48800767,52.23
49.00344453,50.29052579,51.55419725,49.73459845,50.1456915,49.98
50.92337553,48.74311143,51.69150542,49.45680765,50.20370001,39.96
57.08243535,56.63534695,57.12932801,57.00484441,56.96298868,59.26
49.99830943,53.96111973,55.97015322,55.15740352,53.77174648,46.04
58.93686353,57.76727108,57.46805499,56.65516044,57.70683751,59.96
46.57099563,42.29174875,50.66999162,47.43691829,46.74241357,41.36
44.61424051,44.32167873,50.04435711,47.8752375,46.71387846,44.58
53.86020166,55.72997965,54.83659228,57.99961604,55.60659741,58.01
57.62037273,61.01394544,56.56271476,55.97400425,57.79275929,61.59
43.28665132,52.77756623,46.69107077,44.2246433,46.74498291,57.01
60.34714107,53.34763526,56.35346627,58.19442471,57.06066683,56.61
60.89092908,59.79246453,57.45483158,59.41516991,59.38834877,59.96
52.79559093,52.18679062,52.32562521,50.89101122,52.04975449,52.54
57.12032047,55.47185327,57.19630324,55.83454543,56.4057556,57.8
47.83074281,43.6642935,48.82839727,45.57174866,46.47379556,38.22
48.79922505,52.93417624,49.68626356,50.31402548,50.43342258,54.55
52.0558126,53.07683013,51.75207553,51.85517291,52.18497279,52.6
54.35614549,54.92940988,54.85319672,55.93665664,55.01885218,56.82
50.39673179,54.1423803,52.31397598,54.51993837,52.84325661,56.61
53.16007547,52.66804858,52.41124431,53.56939699,52.95219134,52.54
48.44389102,47.13965249,49.72770266,46.95279215,48.06600958,44.17
59.26224063,57.17058352,57.4573237,58.64137671,58.13288114,59.96
54.44503335,55.88477158,55.30517662,57.8040512,55.85975819,51.32
51.94445776,52.54522118,51.79152417,53.21555907,52.37419055,52.6
59.49259179,59.78103163,57.45472159,57.7494466,58.6194479,59.96
46.25236807,47.87794944,46.99933571,48.57792848,47.42689542,47.06
53.93276686,52.57653161,54.56067902,52.99445789,53.51610885,61.59
52.54941304,51.95241098,51.31849984,51.79709221,51.90435402,52.16
52.72142021,56.46485724,54.7389534,56.90778323,55.20825352,58.01
54.14317193,53.02241892,51.73721884,53.60480859,53.12690457,52.6
55.19721276,53.37131343,54.33300522,54.44201675,54.33588704,52.37
49.47516904,51.31027397,50.76173961,51.27719131,50.70609348,52.16
55.81066302,55.31348612,55.30197297,55.32671235,55.43820862,71.02
48.21535997,47.70613927,50.28891198,47.72043177,48.48271075,47.06
49.86737733,50.34703648,50.74830796,53.23165839,51.04859504,45.94
53.64279099,54.38477746,51.96056993,49.03924386,52.25684556,59.26
47.60372969,48.47791903,47.06135915,45.07019179,47.05329991,47.06
59.43768458,59.91071435,57.46174154,59.59622442,59.10159122,59.96
51.57296231,49.12249433,50.61365554,47.82663288,49.78393626,49.14
49.04079437,46.89149084,50.17094686,46.97017629,48.26835209,44.17
59.58792332,57.74948432,57.47184224,57.61843886,58.10692218,59.96
58.8662543,58.60357061,57.45472159,58.24675268,58.29282479,59.96
49.72138557,50.98879504,51.16247312,51.39113557,50.81594732,52.6
42.99933206,48.426918,46.5511586,45.74904987,45.93161463,49.14
56.5255665,56.60005855,55.85663687,56.31370827,56.32399255,57.42
58.42345621,58.5592847,57.44655227,57.3149731,57.93606657,59.96
53.9621038,56.47887164,54.72743209,56.06813662,55.30913604,56.61
55.20768874,51.35184183,50.68789606,49.88950105,51.78423192,61.59
44.21171288,46.01589975,46.55061307,47.59852696,46.09418817,34.15
59.22870803,58.2566953,56.37958132,57.12723781,57.74805561,56.61
47.04802444,45.961715,50.26176317,46.49697474,47.44211934,44.17
55.5025616,55.6027334,55.30167966,55.30750406,55.42861968,56.82
51.16947338,53.06589204,52.62190138,53.66150242,52.6296923,51.32
58.87725556,60.00375557,57.45560567,58.01067922,58.586824,59.96
50.36096352,52.04512606,51.0486659,49.36925653,50.706003,52.16
56.82423034,57.07164458,56.37020116,55.78454639,56.51265562,60.92
53.87149475,55.01010079,56.79089174,55.1150581,55.19688635,56.82
47.91221525,50.13140182,51.34960685,49.34609011,49.68482851,49.98
52.08863528,52.30383398,51.34960685,51.63630181,51.84459448,52.16
52.98477035,53.11347889,52.03448716,53.63683967,52.94239402,52.54
57.45381381,57.53432983,55.84971406,58.50173143,57.33489728,57.42
58.207743,58.01439183,57.43974059,56.53043526,57.54807767,59.96
49.83156181,57.19872972,57.43974059,56.48575503,55.23894679,59.96
54.49022804,55.10752408,55.05896981,55.19986805,54.9641475,60.92
53.43189239,52.94230686,52.71322136,53.66776702,53.18879691,52.54
53.34240183,47.3292202,52.66317717,48.03769508,50.34312357,39.96
42.91874624,46.35644567,46.47901819,46.35653746,45.52768689,34.15
55.39830451,56.78143929,55.13487756,54.27040718,55.39625713,69.09
51.99253901,53.25765552,51.79855462,51.90611197,52.23871528,52.6
59.73410867,56.48957172,56.43006393,55.81128133,57.11625641,60.92
51.4030796,50.38657601,50.63369165,51.89911921,51.08061662,45.94
58.23302778,59.6215744,57.48221561,57.75925759,58.27401885,59.96
50.79710808,46.80722947,52.73964493,46.98664458,49.33265676,39.96
54.07617735,51.58090054,51.50437957,50.70772857,51.96729651,49.98
59.29419228,58.2684057,57.46004329,57.30632458,58.08224146,59.96
53.34743248,52.77756623,51.14773388,48.01258302,51.3213289,57.01
55.11825094,53.30807681,54.80294564,55.59903456,54.70707699,56.61
52.81571948,52.57134662,52.57163402,52.79860852,52.68932716,52.54
50.00647382,54.80688413,54.23384922,54.82458012,53.46794682,69.09
57.86413755,59.068076,57.46004329,57.21009054,57.90058685,59.96
50.83247065,49.86491016,51.16501935,49.8094499,50.41796252,49.98
59.1268107,58.92482553,57.46824884,57.48404793,58.25098325,59.96
48.96618503,47.05811828,51.56758755,49.89210876,49.37099991,45.94
60.26007635,59.77709379,57.45546031,57.82395307,58.82914588,59.96
52.80384364,51.5923817,48.58162627,52.40911414,51.34674143,52.23
52.93320404,47.70369311,51.08299127,52.06121059,50.94527475,45.94
49.58481243,43.78542601,47.01301966,46.37589272,46.6897877,47.06
56.67694902,58.46055542,57.46521541,57.29876593,57.47537144,59.96
51.75888058,49.20643426,51.9069551,49.95613378,50.70710093,47.43
50.37985436,51.91664907,54.09062797,53.16526444,52.38809896,46.04
57.45667124,58.51031914,54.38942286,54.42627627,56.19567238,69.09
55.00114375,56.39131593,56.17882669,57.58150791,56.28819857,56.61
44.0079659,48.79232103,46.55280586,43.91107593,45.81604218,49.14
56.20689185,55.77015513,54.7230972,57.18292558,55.97076744,58.01
52.57381868,57.40352379,57.44370439,55.61027576,55.75783066,59.96
48.61343844,47.05811828,51.56758755,50.7400847,49.49480725,45.94
57.8977017,58.92482553,57.46824884,56.72913818,57.75497856,59.96
56.34390453,52.96990467,51.97684597,52.82856857,53.52980594,58.01
46.76706892,47.16873057,48.97982687,47.69786059,47.65337174,44.58
51.68927573,46.63563937,51.16502085,50.75294141,50.06071934,45.94
50.53974922,51.84162548,51.41882521,52.17454222,51.49368553,49.98
50.76885082,47.33906118,50.96765582,50.87090324,49.98661776,45.94
49.7463006,49.78103266,51.38579099,50.0476641,50.24019709,55.14
53.14571666,51.81738772,51.50954648,51.29929695,51.94298696,49.98
58.40292559,56.27806592,55.85492727,57.19860017,56.93362974,57.42
54.93558327,59.63338089,56.59577665,56.85783803,57.00564471,60.92
49.97645325,50.12074977,51.59583796,49.81842262,50.3778659,49.98
