Cat,Light,GBR,H2O,Average,Real
45.63119119,,46.66568948,46.3158962,47.83111911,57.01
51.38696167,,51.60644741,52.57664521,52.15847528,52.6
55.71244775,,51.15596656,48.60687598,52.06850511,57.01
46.2219842,,47.71225508,46.87239469,48.06060044,55.14
49.29605661,,50.53403301,48.564723,50.13318094,45.94
60.11239293,,57.43522894,59.01843318,57.59758046,59.96
54.31362581,,51.6365809,49.86847109,51.99126803,57.01
56.86480389,,55.83132236,56.94489998,56.57733524,57.42
59.01426004,,56.56679151,56.44553108,57.0500392,61.59
52.9275145,,54.25003225,54.03499249,53.97403474,69.09
41.92807545,,49.14657872,47.42648372,46.35295644,44.58
50.28175994,,51.15097114,52.41290532,51.14118477,45.94
51.49945499,,54.79307453,53.52516224,53.28333213,60.65
49.85826492,,51.64226495,52.3460276,51.74583127,60.92
58.22968258,,57.43779276,57.64199849,58.16663981,59.96
45.72488342,,50.20965793,44.40648024,45.69684586,41.36
51.67623536,,50.52992531,52.27873742,50.91938407,46.04
51.2985058,,51.98234893,51.96149081,52.06809591,52.54
49.50460339,,51.56744439,50.66976303,50.5575651,49.98
45.96554258,,50.07448623,48.8749747,47.77653712,45.94
58.20549866,,57.46824884,58.17502782,58.37322567,59.96
50.77170943,,52.05777934,52.24849915,50.7671408,47.43
53.33953051,,51.3820207,50.47305723,51.84832546,52.16
53.50401298,,54.56807561,51.02844172,53.04237761,61.59
56.48580728,,55.83132236,57.58696354,56.34374224,57.42
54.01828909,,53.82027716,54.28076447,53.82342979,52.37
50.5571909,,49.85289442,48.46985526,50.42321767,55.14
56.22891113,,50.64058259,50.3067861,52.57313909,61.59
56.04667909,,55.83132236,57.1464055,56.03518186,57.42
55.33656808,,54.11930815,55.27089409,54.41303944,59.26
51.67954271,,54.11930815,53.57599261,53.20343927,60.65
47.29068313,,49.73018229,48.31941517,48.39255381,44.17
51.95676034,,52.88495266,54.14127647,52.93574475,51.32
58.68509144,,57.47184224,58.83513578,58.42623479,59.96
48.67604203,,50.17094686,47.38214821,48.46002276,44.17
44.64091757,,46.69934778,46.88365671,47.75574221,57.01
52.18844157,,52.59503285,54.13827048,52.99650593,52.54
56.33484026,,57.54008268,57.22971755,56.15761556,36.05
53.93798593,,49.73237054,53.91763495,52.77448842,52.23
54.36318271,,52.10160403,54.47150759,53.66958049,57.04
51.76170955,,51.68884666,51.79013353,51.72095971,49.98
51.95817248,,51.69524575,48.14566797,49.99262157,39.96
58.47737075,,55.8753032,57.64764845,57.39097935,57.42
47.90451479,,51.56846353,49.58644868,49.42961767,45.94
58.62809206,,56.4492508,57.41488741,57.81814014,56.61
53.55546984,,51.43196021,52.28944069,52.33409478,52.16
53.24181071,,51.92697617,52.37262108,52.58309216,52.6
53.29230966,,54.70850992,55.91646861,54.83517553,56.82
54.46656463,,52.66604628,54.17626366,53.63561599,57.04
56.46970841,,55.84971406,57.14159002,56.58510431,57.42
54.0188082,,52.65465743,54.12090823,53.45782571,52.54
53.06887538,,51.03001817,50.59133194,51.53118005,45.94
54.09972302,,49.74797065,54.02162736,52.72468988,52.23
52.55471466,,51.71868138,51.36685918,51.93456106,49.98
48.35441128,,51.64816927,48.45040148,49.01076054,45.94
44.99923925,,50.08223089,50.92612098,48.39239282,45.94
56.73952459,,55.68906034,55.43035004,56.35051295,59.5
52.81017104,,54.55064946,54.22864122,53.91110266,60.65
55.13109159,,51.36380711,53.42950727,53.42109865,58.01
49.37970765,,50.26556775,47.44452344,48.52823138,47.06
57.30576599,,55.86086015,57.07261616,56.9273813,57.42
58.62371383,,57.44655227,57.95527671,58.14647715,59.96
52.84755434,,55.37131626,52.86644565,53.8504317,56.61
53.05417693,,54.09537721,51.37924493,52.86405213,61.59
51.70337607,,51.71697782,52.76634216,52.05758816,45.94
57.29876388,,55.75140667,52.7093087,55.12384632,59.26
53.30472781,,54.77877717,55.63423875,55.84115966,56.61
48.895826,,50.63106254,48.88062505,49.231654,49.14
53.29657997,,54.3150786,54.53284354,53.97773303,51.4
53.71304947,,51.99346368,53.65808745,52.69322102,47.43
60.7906412,,57.46521541,58.12556931,59.13505914,59.96
58.7026612,,57.45483158,59.01410853,58.76847628,59.96
53.85428193,,52.773244,54.32787457,53.54832815,52.54
52.64684016,,52.58902869,52.5041888,52.58911673,52.54
58.72731797,,57.45483158,58.08157945,57.99302234,59.96
54.0408009,,51.50954648,50.21097519,51.87992809,49.98
56.10308026,,55.85492727,58.02150013,56.65919055,57.42
55.04889159,,51.16119033,50.04933807,52.26799447,57.01
50.07162294,,51.24367226,52.59082903,51.71248335,49.98
56.78899755,,55.35765338,55.35760746,56.18581674,51.32
43.47490095,,46.57149857,48.61740075,46.08068448,34.15
46.36519948,,49.7177837,50.04044289,48.53344737,44.17
57.50526211,,55.86674453,57.77712003,57.01974371,57.42
56.27844865,,55.83403317,57.15986047,56.64042618,57.42
46.93761756,,48.08871513,47.25256988,47.31667492,47.06
56.1543622,,56.35832542,56.34376257,56.67486525,60.92
59.03900942,,57.43779276,57.53090162,58.50685245,59.96
51.06635503,,50.63394881,49.42249994,50.02835142,49.14
49.13180334,,50.74256772,49.74643103,49.86585686,49.98
49.45656486,,51.59078378,50.65552404,50.67726814,49.98
54.31769344,,52.76327307,47.82222753,50.26883019,39.96
51.16046468,,55.16672729,57.11977201,54.12173497,46.04
58.9184136,,57.00410564,55.86658284,57.01582863,61.59
53.84360447,,56.50500842,53.9498369,55.07294233,56.82
53.29084499,,52.60370123,52.6132628,52.69322866,52.54
57.30336335,,55.11990704,54.1389017,55.40743699,69.09
57.80959127,,57.42117958,57.73742845,57.80943392,59.96
48.89522803,,50.19642721,48.4459569,48.63964107,44.17
51.2899122,,51.93906344,49.66360407,50.50929348,47.43
60.42883505,,57.45483158,56.69155691,58.36054218,59.96
53.01300953,,52.32562521,51.34371691,52.1848357,52.54
53.44209308,,52.77776297,53.97351824,53.17656427,52.54
55.41485936,,56.50500842,54.24518828,55.65296218,56.82
53.1868221,,51.08004775,52.81400809,52.61140768,46.04
41.49814753,,46.71257116,48.21640605,47.31511927,57.01
54.74305422,,55.62171451,55.77146095,55.34023047,58.01
52.11111001,,55.5434043,53.45833557,53.604915,46.04
58.73820572,,53.85694445,54.78716591,55.42890919,60.65
53.95231276,,54.99854873,52.05336998,53.63938728,46.04
56.62799567,,57.45483158,57.34631236,57.29047112,59.96
53.03707034,,52.58902869,54.78440293,53.31528707,52.54
56.15805308,,55.30811082,55.83869711,55.66749052,71.02
50.38032828,,50.59115848,48.85363569,49.62450252,49.14
56.66181062,,55.83462431,56.82607556,56.51993158,57.42
56.61416456,,57.4449045,58.91082515,58.16272515,59.96
49.94728872,,51.07994255,50.16741295,50.79616635,52.16
43.23770069,,49.18100978,45.9196803,45.56832378,44.58
54.6325251,,56.51169278,54.83713317,54.88545671,57.8
51.81505417,,51.50577651,51.79568995,51.68920123,49.98
50.56571275,,52.86856485,55.02695603,52.95594947,51.32
51.94995478,,48.59919454,53.22945655,51.52890274,52.23
52.2565171,,52.41040878,52.72983007,52.48825076,52.54
45.9567362,,48.61552105,49.8987045,47.27299917,44.58
53.45614542,,55.72058158,57.15197974,55.84712443,60.93
42.19687558,,46.55195953,47.25971832,45.18828334,34.15
58.97661996,,57.4449045,57.06674785,58.3680673,59.96
57.01403058,,55.83462431,57.55138407,56.83892515,57.42
56.06067917,,54.72743209,55.21146379,55.79190574,56.61
58.54590804,,57.44655227,57.80872523,58.05689197,59.96
53.00868629,,51.07405197,52.95631261,52.65163447,46.04
58.85844663,,57.46805499,57.5085055,57.89627481,59.96
59.26681386,,57.197814,58.20803818,58.60270067,59.96
42.79556782,,52.12852967,47.69538787,45.99627624,41.36
57.36917339,,57.0240319,56.55140338,56.83085785,59.26
51.16086555,,51.66655212,49.88384928,50.64945742,47.43
51.89838231,,51.99943313,50.11805678,51.99017728,59.26
55.73740436,,55.86623656,56.97373345,56.04900899,56.82
51.63361747,,51.66044305,52.70476329,52.27058666,45.94
54.2368346,,57.5374178,59.05380199,56.09789454,36.05
56.25621002,,54.61912948,54.41769385,55.14270454,56.82
52.15026523,,51.96054277,52.76329839,52.29280628,47.43
57.41557496,,55.83979374,58.77294204,57.00769006,57.42
56.28626366,,55.83979374,57.15505985,56.35761402,57.42
52.48810798,,55.38640002,54.66826888,54.2056322,56.61
51.80652236,,52.59621169,54.20801608,52.91409389,52.54
55.19541937,,55.05980195,53.13473271,54.68884579,60.92
48.73019097,,50.92620259,50.62141844,50.37940042,52.16
50.55486978,,51.30431192,52.61734975,51.39798325,49.98
57.13485174,,55.85492727,57.40026111,56.84076218,57.42
49.94299311,,51.47404266,51.66310859,50.914294,49.98
61.19156607,,57.46004329,58.82824283,59.32349967,59.96
57.89348693,,57.43642567,58.33308984,57.88368764,59.96
55.39607265,,50.63541555,50.38992484,52.16354781,61.59
53.23626887,,52.63007604,52.5083416,52.74026335,52.54
53.90909603,,50.74373265,50.76349685,51.59458476,49.98
57.4686473,,55.74629784,54.80500295,56.80521668,59.26
60.10557586,,57.44116911,57.57190641,58.89707661,59.96
48.72904339,,49.6572851,49.64997029,49.26344993,45.94
57.01308168,,57.22250406,56.92762443,56.55701877,57.8
52.54756757,,50.72057143,49.55003626,50.69742837,49.98
58.27516699,,57.46004329,57.77761018,58.37349043,59.96
58.47431073,,57.44568659,58.00818246,58.39347404,59.96
56.36184249,,56.90864254,55.42049298,56.44436594,57.04
52.53432915,,51.50437957,50.71652865,51.61687849,49.98
59.29850371,,57.46004329,58.20183687,58.48670729,59.96
51.98841976,,52.57421773,48.00442157,50.01415408,39.96
48.29107176,,48.37668934,48.13380133,48.07327403,38.22
54.71162046,,55.93365378,54.88106472,55.29383397,57.04
54.68245326,,54.38102467,54.78080655,54.38331442,52.37
57.28751751,,57.22250406,53.23437884,55.70231633,57.8
49.10210569,,49.6572851,50.20420997,49.49527542,45.94
49.71692242,,53.64024839,54.609898,52.81017799,51.4
56.89569123,,55.85203833,57.80830404,57.01054112,57.42
57.07530809,,56.02852727,56.14338313,56.6792703,56.61
57.22598228,,55.86434709,56.14338313,57.30275648,60.92
51.7657496,,51.6469747,52.84128748,51.98387872,52.6
57.98655164,,57.45472159,58.53264702,58.06252991,59.96
60.28415987,,56.34747408,57.74232544,57.9767412,56.61
60.04045434,,57.44655227,58.69249733,58.74847992,59.96
48.02054434,,48.05897606,47.78413289,47.88961945,47.06
55.43717361,,56.28702304,56.53435735,56.02382718,56.82
47.65671435,,46.99959858,47.45273246,47.28580569,47.06
52.64150245,,52.61526554,53.29277103,52.69975369,52.54
57.55085172,,57.85093587,56.26840882,56.25038203,51.4
53.71700057,,52.60602839,54.89561863,53.5928472,56.61
51.68760765,,48.60710265,53.17782344,51.15787481,52.23
50.46418144,,51.92267678,49.68856561,50.49913214,47.43
54.23254372,,54.75158704,53.95554928,54.48434926,51.4
40.93395028,,46.5634006,47.11837557,46.03080797,49.14
57.69510179,,57.46824884,58.78043248,57.88786579,59.96
51.32055409,,50.72207138,53.65077663,51.662815,45.94
54.35738961,,51.13934641,52.99404494,52.96978134,46.04
50.86749097,,52.33202079,51.31556384,51.90931291,52.54
54.11947815,,51.65102291,50.34977793,52.22983144,57.01
51.63966567,,52.5058375,51.80963954,52.25485539,52.54
55.53193204,,54.2865546,50.0398833,53.82787553,59.26
57.92651382,,56.51151921,55.81132169,56.72783099,60.92
55.499494,,57.4449045,57.1258091,56.94404399,59.96
57.51134166,,55.83462431,57.66777131,56.83577452,57.42
50.16578376,,51.61864819,52.31549716,51.1677514,49.98
49.13798889,,52.35982101,51.8072717,50.8685175,47.43
45.55521219,,50.09891648,51.23993323,48.62080834,45.94
55.28764422,,56.51154844,54.39901792,55.35316064,57.8
53.78473249,,50.69742779,51.13009256,51.64103296,49.98
52.01720299,,52.35145764,50.62539102,51.28337769,47.43
57.59267284,,55.84133128,57.0841978,55.9707842,57.42
55.14443897,,51.64145317,49.64968577,52.30221729,57.01
52.15329491,,52.59419929,51.7656095,52.16712342,52.54
59.02675984,,55.84971406,57.056521,57.15001587,57.42
51.41302675,,55.50254142,56.15358809,53.82110743,46.04
54.38380555,,53.40719558,55.15736606,54.33971017,51.32
50.40738929,,50.49209985,52.62958163,50.72163664,46.04
60.76855822,,57.46805499,59.32388792,59.78390186,59.96
59.50533407,,57.44370439,57.07529696,58.37599514,59.96
55.73412055,,54.12147088,54.71594338,55.27057151,58.01
50.09546693,,52.361684,50.03716568,50.6731366,47.43
52.47753451,,52.68612122,51.56547277,51.86444592,52.54
47.05876626,,49.72999381,48.00642705,47.97449985,34.15
56.90937202,,55.88712456,57.46839804,56.90577719,57.42
51.06018343,,51.83175773,50.71155194,51.15335098,47.43
50.63824756,,49.89516186,49.6613505,50.26844329,54.55
48.86703688,,51.53848369,48.87694848,49.75727281,49.98
59.17601379,,57.46004329,57.75869262,58.51918053,59.96
52.04493191,,51.82072331,51.26633975,52.07672401,52.54
56.62885257,,57.53597026,57.08738312,56.19522409,36.05
52.63664465,,52.26616993,51.98321976,52.18976396,52.54
59.89253387,,56.37340667,55.43201028,57.10642526,60.92
60.57620415,,57.43974059,58.51089183,58.95639261,59.96
58.41620762,,57.43974059,58.27749823,58.29275312,59.96
60.5480802,,56.44621803,57.89728909,58.43713661,56.61
51.00537581,,52.34980393,51.21378728,51.24835389,47.43
54.80422089,,56.02573035,54.15264759,55.23475659,56.82
54.15488547,,49.72632943,54.75045266,52.91449395,52.23
52.47635269,,48.6019124,53.37624713,51.48800767,52.23
49.00344453,,51.55419725,49.73459845,50.1456915,49.98
50.92337553,,51.69150542,49.45680765,50.20370001,39.96
57.08243535,,57.12932801,57.00484441,56.96298868,59.26
49.99830943,,55.97015322,55.15740352,53.77174648,46.04
58.93686353,,57.46805499,56.65516044,57.70683751,59.96
46.57099563,,50.66999162,47.43691829,46.74241357,41.36
44.61424051,,50.04435711,47.8752375,46.71387846,44.58
53.86020166,,54.83659228,57.99961604,55.60659741,58.01
57.62037273,,56.56271476,55.97400425,57.79275929,61.59
43.28665132,,46.69107077,44.2246433,46.74498291,57.01
60.34714107,,56.35346627,58.19442471,57.06066683,56.61
60.89092908,,57.45483158,59.41516991,59.38834877,59.96
52.79559093,,52.32562521,50.89101122,52.04975449,52.54
57.12032047,,57.19630324,55.83454543,56.4057556,57.8
47.83074281,,48.82839727,45.57174866,46.47379556,38.22
48.79922505,,49.68626356,50.31402548,50.43342258,54.55
52.0558126,,51.75207553,51.85517291,52.18497279,52.6
54.35614549,,54.85319672,55.93665664,55.01885218,56.82
50.39673179,,52.31397598,54.51993837,52.84325661,56.61
53.16007547,,52.41124431,53.56939699,52.95219134,52.54
48.44389102,,49.72770266,46.95279215,48.06600958,44.17
59.26224063,,57.4573237,58.64137671,58.13288114,59.96
54.44503335,,55.30517662,57.8040512,55.85975819,51.32
51.94445776,,51.79152417,53.21555907,52.37419055,52.6
59.49259179,,57.45472159,57.7494466,58.6194479,59.96
46.25236807,,46.99933571,48.57792848,47.42689542,47.06
53.93276686,,54.56067902,52.99445789,53.51610885,61.59
52.54941304,,51.31849984,51.79709221,51.90435402,52.16
52.72142021,,54.7389534,56.90778323,55.20825352,58.01
54.14317193,,51.73721884,53.60480859,53.12690457,52.6
55.19721276,,54.33300522,54.44201675,54.33588704,52.37
49.47516904,,50.76173961,51.27719131,50.70609348,52.16
55.81066302,,55.30197297,55.32671235,55.43820862,71.02
48.21535997,,50.28891198,47.72043177,48.48271075,47.06
49.86737733,,50.74830796,53.23165839,51.04859504,45.94
53.64279099,,51.96056993,49.03924386,52.25684556,59.26
47.60372969,,47.06135915,45.07019179,47.05329991,47.06
59.43768458,,57.46174154,59.59622442,59.10159122,59.96
51.57296231,,50.61365554,47.82663288,49.78393626,49.14
49.04079437,,50.17094686,46.97017629,48.26835209,44.17
59.58792332,,57.47184224,57.61843886,58.10692218,59.96
58.8662543,,57.45472159,58.24675268,58.29282479,59.96
49.72138557,,51.16247312,51.39113557,50.81594732,52.6
42.99933206,,46.5511586,45.74904987,45.93161463,49.14
56.5255665,,55.85663687,56.31370827,56.32399255,57.42
58.42345621,,57.44655227,57.3149731,57.93606657,59.96
53.9621038,,54.72743209,56.06813662,55.30913604,56.61
55.20768874,,50.68789606,49.88950105,51.78423192,61.59
44.21171288,,46.55061307,47.59852696,46.09418817,34.15
59.22870803,,56.37958132,57.12723781,57.74805561,56.61
47.04802444,,50.26176317,46.49697474,47.44211934,44.17
55.5025616,,55.30167966,55.30750406,55.42861968,56.82
51.16947338,,52.62190138,53.66150242,52.6296923,51.32
58.87725556,,57.45560567,58.01067922,58.586824,59.96
50.36096352,,51.0486659,49.36925653,50.706003,52.16
56.82423034,,56.37020116,55.78454639,56.51265562,60.92
53.87149475,,56.79089174,55.1150581,55.19688635,56.82
47.91221525,,51.34960685,49.34609011,49.68482851,49.98
52.08863528,,51.34960685,51.63630181,51.84459448,52.16
52.98477035,,52.03448716,53.63683967,52.94239402,52.54
57.45381381,,55.84971406,58.50173143,57.33489728,57.42
58.207743,,57.43974059,56.53043526,57.54807767,59.96
49.83156181,,57.43974059,56.48575503,55.23894679,59.96
54.49022804,,55.05896981,55.19986805,54.9641475,60.92
53.43189239,,52.71322136,53.66776702,53.18879691,52.54
53.34240183,,52.66317717,48.03769508,50.34312357,39.96
42.91874624,,46.47901819,46.35653746,45.52768689,34.15
55.39830451,,55.13487756,54.27040718,55.39625713,69.09
51.99253901,,51.79855462,51.90611197,52.23871528,52.6
59.73410867,,56.43006393,55.81128133,57.11625641,60.92
51.4030796,,50.63369165,51.89911921,51.08061662,45.94
58.23302778,,57.48221561,57.75925759,58.27401885,59.96
50.79710808,,52.73964493,46.98664458,49.33265676,39.96
54.07617735,,51.50437957,50.70772857,51.96729651,49.98
59.29419228,,57.46004329,57.30632458,58.08224146,59.96
53.34743248,,51.14773388,48.01258302,51.3213289,57.01
55.11825094,,54.80294564,55.59903456,54.70707699,56.61
52.81571948,,52.57163402,52.79860852,52.68932716,52.54
50.00647382,,54.23384922,54.82458012,53.46794682,69.09
57.86413755,,57.46004329,57.21009054,57.90058685,59.96
50.83247065,,51.16501935,49.8094499,50.41796252,49.98
59.1268107,,57.46824884,57.48404793,58.25098325,59.96
48.96618503,,51.56758755,49.89210876,49.37099991,45.94
60.26007635,,57.45546031,57.82395307,58.82914588,59.96
52.80384364,,48.58162627,52.40911414,51.34674143,52.23
52.93320404,,51.08299127,52.06121059,50.94527475,45.94
49.58481243,,47.01301966,46.37589272,46.6897877,47.06
56.67694902,,57.46521541,57.29876593,57.47537144,59.96
51.75888058,,51.9069551,49.95613378,50.70710093,47.43
50.37985436,,54.09062797,53.16526444,52.38809896,46.04
57.45667124,,54.38942286,54.42627627,56.19567238,69.09
55.00114375,,56.17882669,57.58150791,56.28819857,56.61
44.0079659,,46.55280586,43.91107593,45.81604218,49.14
56.20689185,,54.7230972,57.18292558,55.97076744,58.01
52.57381868,,57.44370439,55.61027576,55.75783066,59.96
48.61343844,,51.56758755,50.7400847,49.49480725,45.94
57.8977017,,57.46824884,56.72913818,57.75497856,59.96
56.34390453,,51.97684597,52.82856857,53.52980594,58.01
46.76706892,,48.97982687,47.69786059,47.65337174,44.58
51.68927573,,51.16502085,50.75294141,50.06071934,45.94
50.53974922,,51.41882521,52.17454222,51.49368553,49.98
50.76885082,,50.96765582,50.87090324,49.98661776,45.94
49.7463006,,51.38579099,50.0476641,50.24019709,55.14
53.14571666,,51.50954648,51.29929695,51.94298696,49.98
58.40292559,,55.85492727,57.19860017,56.93362974,57.42
54.93558327,,56.59577665,56.85783803,57.00564471,60.92
49.97645325,,51.59583796,49.81842262,50.3778659,49.98
54.56191518,,54.07227919,54.62249027,54.77840687,58.01
51.10583866,,52.34955754,52.82561954,52.1853035,52.54
56.86764287,,56.56162354,56.53219869,57.36580557,61.59
58.28601392,,57.43642567,56.9861891,57.68234112,59.96
45.23610685,,47.52951966,46.01912644,47.88550791,57.01
54.00497086,,50.72703278,49.9354768,51.85618978,57.01
52.89763644,,51.29914511,51.23807185,51.54914937,49.98
60.21490427,,57.46004329,57.63856257,58.87165023,59.96
57.09660871,,55.77177655,55.17126215,55.79840448,59.26
56.34027635,,57.29384209,56.4159638,57.20761913,57.04
52.02756481,,52.2822446,53.87765359,52.6946144,52.54
48.48764265,,51.53097483,49.41218378,49.29095153,45.94
53.68033973,,51.98989394,53.67893996,53.30361469,57.04
50.99189612,,52.62226227,56.08968988,53.50640876,56.61
50.47513234,,50.49209985,51.79303527,50.61534271,46.04
59.55925913,,57.46805499,57.97740042,58.78417724,59.96
45.18749488,,48.78715202,47.0978622,46.24547232,38.22
46.06076121,,48.26557472,48.84223268,47.76551158,44.17
55.11923124,,53.36191221,56.28467428,54.49337352,51.32
53.14409738,,53.025976,54.78901894,53.54169217,51.32
50.00386389,,51.21198711,52.0505916,51.32822607,52.6
50.60199624,,51.53838785,49.23325387,50.64747905,49.98
49.10658194,,49.73499251,50.89200944,50.48105698,54.55
53.40884378,,50.84705742,50.3722741,51.70470483,49.98
53.9162953,,46.91882173,49.91036099,50.23934087,55.14
59.56635469,,57.44559652,57.87534824,58.65677297,59.96
54.70594,,55.01164158,56.23018588,55.65434143,56.61
53.57873033,,56.23694845,56.46562738,55.77224682,56.61
51.16351671,,51.10115428,51.17659942,50.82709782,52.16
47.50072572,,49.74068493,46.85793279,47.54851668,34.15
51.1925216,,51.07273789,54.63297572,52.68369316,60.92
52.82542017,,52.84176863,50.67231251,52.58007212,59.26
55.6626602,,51.84729012,48.6305959,51.72678204,57.01
44.71555154,,50.38967093,46.42726514,48.07476739,44.58
52.56683311,,54.73880923,55.73404288,54.91020835,58.01
51.87533566,,48.58558979,52.40824042,51.04164636,52.23
55.55185489,,51.27285944,49.15070891,52.18644888,57.01
46.17098093,,47.15885874,47.02898661,48.28229963,55.14
55.99952556,,54.61006406,54.3996102,55.11005027,56.82
53.37077039,,56.7210458,53.76272792,54.94951648,56.82
43.7484866,,47.52951966,48.25491751,48.07255062,57.01
56.04551802,,50.72703278,48.25491751,51.94618675,57.01
52.92785524,,52.58902869,53.70930083,53.20209741,52.54
58.09143015,,57.45483158,58.32510092,58.11430271,59.96
51.50394521,,52.44100112,52.9212739,52.3524249,52.54
51.13518914,,51.078462,50.90502359,49.76268736,45.94
56.15961495,,55.88712456,58.30256081,57.12692745,57.42
40.93887341,,46.55909899,46.51343926,44.94349997,34.15
54.43173357,,51.78324024,53.71123739,53.26198881,52.6
54.21833672,,51.14089253,53.68619334,53.10836259,46.04
55.35673973,,55.69992651,54.09844997,55.6573543,59.26
48.17057732,,51.58327911,50.44873091,49.46719142,45.94
51.82751146,,52.47382073,52.03625236,52.28235039,52.54
53.47335408,,51.32128561,52.98954827,52.46098535,52.16
60.01201129,,57.45483158,56.23690032,58.30330481,59.96
52.78927496,,52.43798071,52.6384041,52.42777214,52.54
46.48116217,,49.13207131,48.59780573,47.93335359,34.15
54.55116016,,50.83865154,49.4001252,50.97625101,57.01
52.85803655,,51.31400837,50.65810452,51.6066418,52.16
57.93255733,,57.45560567,57.41189914,57.90944415,59.96
57.30586138,,55.83979374,56.50709801,56.75202043,57.42
57.74929402,,55.83979374,56.50709801,56.87494896,57.42
57.33972849,,57.43779276,57.07569269,57.57456705,59.96
54.5719857,,54.99104097,56.21425108,55.11273304,60.92
56.79914605,,57.15837046,53.09639452,55.64005255,57.8
43.51331365,,48.08800138,48.04589731,46.80536478,47.06
49.62447824,,51.62286774,50.89917471,51.06598335,49.98
51.42320001,,55.99044869,53.64504765,53.61408919,46.04
56.80566976,,56.51488269,55.90960205,56.85538787,61.59
51.39284186,,52.12233107,50.02343103,51.19701908,47.43
49.63584275,,51.17964536,50.76400542,50.51180113,52.6
51.20960103,,55.68306103,55.929723,54.96882555,60.93
57.98713815,,55.84133128,57.7455101,56.2347286,57.42
55.47808827,,51.64145317,48.51320181,52.10150862,57.01
50.98775937,,49.85775693,46.43877573,50.02745901,55.14
50.22487953,,51.60419186,50.29678319,51.26988329,49.98
53.27797124,,54.74987358,54.92573181,54.21318876,51.4
54.17033242,,51.51700895,51.62814477,52.43385377,49.98
53.75082728,,50.95965578,51.19183764,51.45761799,49.98
50.9475201,,51.64770657,51.64674572,51.62587213,52.54
49.47931289,,51.57598977,49.32113882,50.43326797,49.98
52.73952138,,51.09726274,51.58808816,52.25153462,46.04
52.50006846,,52.03448716,52.6027986,52.58532991,52.54
57.73484096,,55.84971406,57.73775804,57.13207698,57.42
55.86862696,,55.86631703,58.10745077,56.76672413,57.42
46.61718956,,48.08871513,49.0447444,47.71130929,47.06
59.35785067,,56.32361641,55.80886407,57.06919586,56.61
53.92723423,,51.32151148,50.22331826,51.74433505,52.16
46.58835041,,49.74512333,48.62828542,47.96966569,34.15
50.165852,,51.59141203,50.37374288,50.84904108,49.98
48.07006464,,51.01834329,50.16815895,49.64730127,55.14
47.46361043,,50.52312177,46.76291413,48.0280169,44.17
51.42379377,,53.79596065,54.17766682,53.46415472,52.37
55.20357104,,57.11875355,55.08720893,55.9283092,57.8
53.80529999,,56.1928136,58.66291188,56.71571411,56.61
51.31155966,,50.57199291,52.63424774,51.24569878,45.94
50.42741419,,50.72573831,50.03305442,50.27964726,49.98
56.39124814,,55.85492727,57.44108725,56.78978898,57.42
51.74461271,,51.58323625,50.85111041,51.32216321,49.98
52.6305689,,51.93272304,51.73950233,52.0107219,52.6
57.45548962,,55.84971406,56.90990052,56.75382328,57.42
53.86240461,,52.77841074,52.41007821,52.96318585,52.54
57.8469475,,57.15811381,55.68735607,56.76003598,57.8
51.68707397,,52.55985449,52.1450639,52.1122765,52.54
45.8129451,,49.72770266,47.99533057,47.47729335,44.17
51.76386939,,52.62113954,53.38148586,52.38023487,52.54
46.74842085,,49.72624694,49.13416931,48.14908624,34.15
54.95374101,,55.79878552,55.68500643,55.32247508,59.26
56.59528078,,56.91380936,55.74761653,56.57727216,57.04
57.61321358,,55.84057296,56.64840855,56.82757996,57.42
57.19787468,,55.64187444,56.0528932,55.98455422,57.8
53.4774677,,54.68856194,54.35695986,54.0221833,60.65
58.52773725,,55.15201449,52.92363198,55.3854077,69.09
51.42495356,,50.1523783,47.76151283,48.98201055,44.17
56.96023543,,54.09087564,56.26925892,56.78179156,56.61
56.61258595,,56.57825267,55.00145204,56.96207534,61.59
56.24146383,,56.9191466,55.14048762,55.82623868,52.37
53.59611959,,54.14107837,55.8537378,54.64869811,58.01
52.88777613,,54.5688288,54.00428237,53.8279677,60.65
52.26169017,,51.60187147,52.51010529,52.14681601,52.54
51.49390058,,51.867379,51.60135674,51.82043976,52.54
53.61252737,,52.39516197,52.8366606,53.17099492,56.61
51.86132098,,53.90009858,54.73568144,53.43905806,52.37
51.32549426,,52.49444303,52.67504116,52.33488777,52.54
45.7008945,,46.70973576,46.79737501,48.00850537,57.01
50.32986241,,51.98497656,51.89329946,51.82730341,47.43
50.62765562,,53.81047768,54.53728759,53.19232001,52.37
60.05542627,,57.45517737,57.46748576,58.55136905,59.96
46.50352399,,50.0015827,47.4487027,47.90425367,45.94
52.03289345,,52.22285743,51.97100954,52.23915749,52.54
57.89826756,,55.81213784,56.52127821,56.61295087,57.42
56.05629103,,55.29127893,55.62969696,55.53982546,71.02
47.98561832,,50.28891198,49.01639588,48.78801076,47.06
50.72100243,,51.02066564,51.16593829,51.30453756,45.94
56.05273948,,54.19017672,56.1420769,55.53082351,58.01
56.59424239,,54.29445892,56.09066925,55.63384693,56.82
53.81698285,,51.79187329,49.47490702,51.97111151,57.01
49.89614694,,47.84012971,53.04142086,51.04425939,52.23
53.37129829,,52.02125327,53.49190759,52.99885095,47.43
51.0135002,,46.94593989,49.43304573,50.05787204,55.14
56.17723138,,55.8629402,56.51354272,56.27778859,57.42
